from,to,weight
2825,2826,3
2825,3257,1
2825,4226,1
2825,4415,1
2825,4416,1
2825,5413,1
2825,5414,1
2826,3257,1
2826,4226,1
2826,4415,1
2826,4416,1
2826,5413,1
2826,5414,1
2831,2832,2
2831,2849,1
2831,2912,1
2831,3132,1
2831,3133,1
2831,3134,1
2831,3135,1
2831,3141,1
2831,3142,1
2831,3143,1
2831,3144,1
2831,3231,1
2831,3311,1
2831,3313,1
2831,3314,1
2831,3315,1
2831,3712,1
2831,3713,1
2831,3714,1
2831,4413,1
2831,4414,1
2832,2833,1
2832,2913,1
2832,2914,1
2832,2915,1
2832,2916,1
2832,2919,1
2832,3111,1
2832,3314,1
2832,3633,1
2832,3634,1
2832,4111,1
2832,4121,1
2832,4131,1
2832,4132,1
2832,4212,1
2832,4214,1
2832,4222,1
2832,4224,1
2832,4225,1
2832,4229,1
2832,4311,1
2832,4312,1
2832,4313,1
2832,4321,1
2832,4323,1
2832,4411,1
2832,4412,1
2832,4413,2
2832,4414,2
2832,4415,1
2832,4416,1
2832,5113,1
2832,5151,1
2832,5211,1
2832,5221,1
2832,5222,1
2832,5223,1
2832,5244,1
2832,6111,1
2832,7321,1
2832,7322,1
2832,8322,1
2833,2913,1
2833,2914,1
2833,2915,1
2833,2916,1
2833,2919,1
2833,3111,1
2833,3633,1
2833,3634,1
2833,4111,1
2833,4121,1
2833,4131,1
2833,4132,1
2833,4212,1
2833,4214,1
2833,4222,1
2833,4224,1
2833,4225,1
2833,4229,1
2833,4311,1
2833,4312,1
2833,4313,1
2833,4321,1
2833,4323,1
2833,4411,1
2833,4412,1
2833,4413,1
2833,4414,1
2833,4415,1
2833,4416,1
2833,5113,1
2833,5151,1
2833,5222,1
2833,5223,1
2833,5244,1
2833,6111,1
2833,7321,1
2833,7322,1
2841,2844,2
2841,3521,1
2841,3631,1
2841,3632,1
2841,7321,2
2841,7322,1
2842,3119,1
2842,3622,1
2844,3521,3
2844,3631,1
2844,3632,1
2844,7324,1
2844,7639,1
2845,2847,1
2845,2849,1
2846,3521,1
2847,2849,1
2849,2912,1
2849,3132,1
2849,3133,1
2849,3134,1
2849,3135,1
2849,3141,1
2849,3142,1
2849,3143,1
2849,3144,1
2849,3231,1
2849,3311,1
2849,3313,1
2849,3314,1
2849,3315,1
2849,3344,1
2849,3712,1
2849,3713,1
2849,3714,1
2911,2913,1
2911,2914,2
2911,2915,1
2911,2916,1
2911,2919,1
2911,3122,1
2911,3123,1
2911,3129,1
2911,3332,1
2911,3333,1
2911,3341,1
2911,3343,1
2911,3622,1
2911,3633,1
2911,3634,1
2911,3641,1
2911,3711,1
2911,3715,1
2911,3716,1
2911,3719,1
2911,4222,1
2911,4226,1
2911,4312,1
2911,4323,1
2911,4419,1
2911,5222,1
2911,5415,1
2912,3132,1
2912,3133,1
2912,3134,1
2912,3135,1
2912,3141,1
2912,3142,1
2912,3143,1
2912,3144,1
2912,3231,1
2912,3311,1
2912,3313,2
2912,3314,1
2912,3315,1
2912,3323,1
2912,3712,5
2912,3713,5
2912,3714,5
2912,4211,1
2912,4214,1
2912,4221,1
2912,4313,1
2912,4419,1
2913,2914,2
2913,2915,2
2913,2916,2
2913,2919,2
2913,3111,1
2913,3633,1
2913,3634,1
2913,3715,1
2913,3716,1
2913,3719,1
2913,4111,1
2913,4121,1
2913,4131,1
2913,4132,1
2913,4212,1
2913,4214,1
2913,4222,1
2913,4224,1
2913,4225,1
2913,4229,1
2913,4311,1
2913,4312,1
2913,4313,1
2913,4321,1
2913,4323,1
2913,4411,1
2913,4412,1
2913,4413,1
2913,4414,1
2913,4415,1
2913,4416,1
2913,5113,1
2913,5151,1
2913,5222,1
2913,5223,1
2913,5244,1
2913,6111,1
2913,7321,1
2913,7322,1
2914,2915,2
2914,2916,2
2914,2919,2
2914,3111,1
2914,3122,1
2914,3123,1
2914,3129,1
2914,3332,1
2914,3333,1
2914,3341,1
2914,3343,1
2914,3622,1
2914,3633,2
2914,3634,2
2914,3641,1
2914,3711,1
2914,3715,1
2914,3716,1
2914,3719,1
2914,4111,1
2914,4121,1
2914,4131,1
2914,4132,1
2914,4212,1
2914,4214,1
2914,4222,2
2914,4224,1
2914,4225,1
2914,4226,1
2914,4229,1
2914,4311,1
2914,4312,2
2914,4313,1
2914,4321,1
2914,4323,2
2914,4411,1
2914,4412,1
2914,4413,1
2914,4414,1
2914,4415,1
2914,4416,1
2914,4419,1
2914,5113,1
2914,5151,1
2914,5222,2
2914,5223,1
2914,5244,1
2914,5415,1
2914,6111,1
2914,7321,1
2914,7322,1
2915,2916,2
2915,2919,2
2915,3111,1
2915,3633,1
2915,3634,1
2915,3715,1
2915,3716,1
2915,3719,1
2915,4111,1
2915,4121,1
2915,4131,1
2915,4132,1
2915,4212,1
2915,4214,1
2915,4222,1
2915,4224,1
2915,4225,1
2915,4229,1
2915,4311,1
2915,4312,1
2915,4313,1
2915,4321,1
2915,4323,1
2915,4411,1
2915,4412,1
2915,4413,1
2915,4414,1
2915,4415,1
2915,4416,1
2915,5113,1
2915,5151,1
2915,5222,1
2915,5223,1
2915,5244,1
2915,6111,1
2915,7321,1
2915,7322,1
2916,2919,2
2916,3111,1
2916,3633,1
2916,3634,1
2916,3715,1
2916,3716,1
2916,3719,1
2916,4111,1
2916,4121,1
2916,4131,1
2916,4132,1
2916,4212,1
2916,4214,1
2916,4222,1
2916,4224,1
2916,4225,1
2916,4229,1
2916,4311,1
2916,4312,1
2916,4313,1
2916,4321,1
2916,4323,1
2916,4411,1
2916,4412,1
2916,4413,1
2916,4414,1
2916,4415,1
2916,4416,1
2916,5113,1
2916,5151,1
2916,5222,1
2916,5223,1
2916,5244,1
2916,6111,1
2916,7321,1
2916,7322,1
2919,3111,1
2919,3122,1
2919,3344,1
2919,3633,1
2919,3634,1
2919,3715,1
2919,3716,1
2919,3719,1
2919,4111,2
2919,4121,2
2919,4131,2
2919,4132,2
2919,4211,1
2919,4212,1
2919,4213,1
2919,4214,1
2919,4222,2
2919,4223,1
2919,4224,2
2919,4225,2
2919,4226,1
2919,4229,2
2919,4311,2
2919,4312,1
2919,4313,2
2919,4321,2
2919,4323,1
2919,4411,2
2919,4412,2
2919,4413,2
2919,4414,1
2919,4415,1
2919,4416,1
2919,4419,1
2919,5113,1
2919,5151,2
2919,5222,1
2919,5223,2
2919,5231,1
2919,5244,2
2919,5413,1
2919,5414,1
2919,6111,1
2919,7321,1
2919,7322,1
3111,3112,2
3111,3113,1
3111,3114,1
3111,3115,3
3111,3116,3
3111,3117,2
3111,3118,1
3111,3119,1
3111,3132,1
3111,3133,1
3111,3134,1
3111,3135,1
3111,3141,2
3111,3142,1
3111,3143,1
3111,3144,2
3111,3151,1
3111,3152,1
3111,3153,1
3111,3154,1
3111,3161,1
3111,3241,1
3111,3255,1
3111,3256,1
3111,3633,1
3111,3634,1
3111,4111,1
3111,4121,1
3111,4131,1
3111,4132,1
3111,4212,1
3111,4214,1
3111,4222,1
3111,4224,1
3111,4225,1
3111,4229,1
3111,4311,1
3111,4312,1
3111,4313,1
3111,4321,1
3111,4323,1
3111,4411,1
3111,4412,1
3111,4413,1
3111,4414,1
3111,4415,1
3111,4416,1
3111,5113,1
3111,5151,1
3111,5222,1
3111,5223,1
3111,5244,1
3111,6111,2
3111,7125,1
3111,7127,1
3111,7321,1
3111,7322,1
3111,8153,1
3111,8154,1
3111,8155,1
3111,8156,1
3111,8157,1
3111,8159,1
3111,8161,1
3111,8171,1
3111,8172,1
3111,8173,1
3111,8181,1
3112,3113,2
3112,3114,2
3112,3115,3
3112,3116,3
3112,3117,5
3112,3118,1
3112,3119,2
3112,3121,1
3112,3122,1
3112,3123,2
3112,3129,1
3112,3131,1
3112,3132,1
3112,3133,1
3112,3134,1
3112,3135,1
3112,3141,1
3112,3142,1
3112,3143,2
3112,3144,2
3112,3151,1
3112,3152,1
3112,3153,1
3112,3154,2
3112,3159,1
3112,3161,1
3112,3241,1
3112,3255,1
3112,3256,1
3112,3522,1
3112,5241,1
3112,5243,1
3112,6211,1
3112,7113,3
3112,7114,2
3112,7119,1
3112,7121,1
3112,7122,1
3112,7123,1
3112,7124,1
3112,7125,1
3112,7126,1
3112,7131,1
3112,7132,1
3112,7214,1
3112,7215,1
3112,7231,1
3112,7232,1
3112,7233,1
3112,7239,1
3112,7413,1
3112,7421,1
3112,7422,1
3112,7515,1
3112,7611,1
3112,7633,1
3112,7634,1
3112,8111,1
3112,8112,1
3112,8113,1
3112,8114,1
3112,8121,1
3112,8122,1
3112,8131,1
3112,8132,1
3112,8141,1
3112,8142,1
3112,8143,1
3112,8151,1
3112,8152,1
3112,8153,2
3112,8154,2
3112,8155,2
3112,8156,2
3112,8157,2
3112,8159,2
3112,8161,2
3112,8171,2
3112,8172,2
3112,8173,2
3112,8181,2
3112,8182,1
3112,8183,1
3112,8189,1
3112,8211,1
3112,9312,1
3112,9313,1
3113,3114,4
3113,3115,1
3113,3116,1
3113,3117,1
3113,3118,1
3113,3119,1
3113,3131,2
3113,3143,1
3113,3144,1
3113,3151,1
3113,3152,1
3113,3153,1
3113,3154,1
3113,3161,1
3113,3241,1
3113,3255,1
3113,3256,1
3113,3522,1
3113,7111,1
3113,7112,1
3113,7124,1
3113,7127,1
3113,7212,1
3113,7213,1
3113,7215,1
3113,7233,1
3113,7234,1
3113,7239,1
3113,7411,2
3113,7412,2
3113,7413,3
3113,7421,3
3113,7422,3
3113,8212,1
3114,3115,1
3114,3116,1
3114,3117,1
3114,3118,1
3114,3119,1
3114,3131,2
3114,3143,1
3114,3144,1
3114,3151,1
3114,3152,1
3114,3153,1
3114,3154,1
3114,3161,1
3114,3241,1
3114,3255,1
3114,3256,1
3114,3522,1
3114,7111,1
3114,7112,1
3114,7124,1
3114,7127,1
3114,7212,1
3114,7213,1
3114,7215,1
3114,7233,1
3114,7234,1
3114,7239,1
3114,7411,2
3114,7412,2
3114,7413,3
3114,7421,3
3114,7422,3
3114,8212,1
3115,3116,5
3115,3117,4
3115,3118,1
3115,3119,2
3115,3121,1
3115,3131,1
3115,3143,1
3115,3144,1
3115,3151,3
3115,3152,3
3115,3153,3
3115,3154,3
3115,3161,1
3115,3241,1
3115,3255,1
3115,3256,1
3115,5241,1
3115,5243,1
3115,6211,1
3115,7113,1
3115,7125,1
3115,7127,1
3115,7221,1
3115,7222,1
3115,7231,2
3115,7232,2
3115,7233,2
3115,7234,2
3115,7239,2
3115,7311,1
3115,7312,1
3115,7411,1
3115,7412,1
3115,7413,1
3115,7421,1
3115,7422,1
3115,7515,1
3115,7611,1
3115,7624,1
3115,7633,1
3115,8153,1
3115,8154,1
3115,8155,1
3115,8156,1
3115,8157,1
3115,8159,1
3115,8161,1
3115,8171,1
3115,8172,1
3115,8173,1
3115,8181,1
3115,8351,1
3116,3117,5
3116,3118,1
3116,3119,1
3116,3121,1
3116,3122,1
3116,3123,1
3116,3129,1
3116,3133,1
3116,3134,1
3116,3135,1
3116,3143,1
3116,3144,1
3116,3151,1
3116,3152,1
3116,3153,1
3116,3154,1
3116,3161,1
3116,3241,1
3116,3255,1
3116,3256,1
3116,5241,1
3116,5243,1
3116,5413,1
3116,5414,1
3116,6111,1
3116,6211,1
3116,7113,1
3116,7125,1
3116,7127,1
3116,7221,1
3116,7222,1
3116,7231,1
3116,7232,1
3116,7233,1
3116,7234,1
3116,7239,1
3116,7311,1
3116,7312,1
3116,7515,1
3116,7611,1
3116,7624,1
3116,7633,1
3116,8153,1
3116,8154,1
3116,8155,1
3116,8156,1
3116,8157,1
3116,8159,1
3116,8161,1
3116,8171,1
3116,8172,1
3116,8173,1
3116,8181,1
3117,3118,1
3117,3119,2
3117,3121,2
3117,3122,2
3117,3123,2
3117,3129,2
3117,3131,1
3117,3132,1
3117,3133,1
3117,3134,1
3117,3135,1
3117,3141,1
3117,3142,1
3117,3143,2
3117,3144,2
3117,3151,1
3117,3152,1
3117,3153,1
3117,3154,1
3117,3159,1
3117,3161,1
3117,3241,1
3117,3255,1
3117,3256,1
3117,5241,1
3117,5243,1
3117,5413,1
3117,5414,1
3117,6111,1
3117,6211,1
3117,7113,2
3117,7114,1
3117,7125,1
3117,7127,1
3117,7221,1
3117,7222,1
3117,7231,1
3117,7232,1
3117,7233,1
3117,7234,1
3117,7239,1
3117,7311,1
3117,7312,1
3117,7515,1
3117,7611,1
3117,7624,1
3117,7633,1
3117,7634,1
3117,8111,1
3117,8112,1
3117,8113,1
3117,8114,1
3117,8121,1
3117,8122,1
3117,8131,1
3117,8132,1
3117,8141,1
3117,8142,1
3117,8143,1
3117,8151,1
3117,8152,1
3117,8153,2
3117,8154,2
3117,8155,2
3117,8156,2
3117,8157,2
3117,8159,2
3117,8161,2
3117,8171,2
3117,8172,2
3117,8173,2
3117,8181,2
3117,8182,1
3117,8183,1
3117,8189,1
3117,8211,1
3118,3119,1
3118,3143,1
3118,3144,1
3118,3151,1
3118,3152,1
3118,3153,1
3118,3154,1
3118,3161,1
3118,3241,1
3118,3255,1
3118,3256,1
3119,3121,3
3119,3122,1
3119,3123,1
3119,3129,1
3119,3131,2
3119,3132,2
3119,3133,2
3119,3134,2
3119,3135,2
3119,3141,1
3119,3142,1
3119,3143,2
3119,3144,2
3119,3151,2
3119,3152,2
3119,3153,2
3119,3154,2
3119,3161,1
3119,3211,1
3119,3212,1
3119,3241,1
3119,3255,1
3119,3256,1
3119,3511,1
3119,3512,1
3119,3513,1
3119,3514,1
3119,3622,1
3119,5153,1
3119,6111,1
3119,6112,1
3119,6113,1
3119,6114,1
3119,6115,1
3119,6121,1
3119,6122,1
3119,6123,1
3119,6129,1
3119,6131,1
3119,6211,1
3119,6221,1
3119,6222,1
3119,6223,1
3119,6224,1
3119,6311,1
3119,6321,1
3119,6331,1
3119,7113,1
3119,7114,1
3119,7127,1
3119,7211,1
3119,7221,1
3119,7222,1
3119,7223,1
3119,7224,1
3119,7231,1
3119,7232,1
3119,7233,1
3119,7234,1
3119,7239,1
3119,7613,1
3119,7634,1
3119,8111,2
3119,8112,3
3119,8113,3
3119,8114,2
3119,8121,2
3119,8122,2
3119,8131,2
3119,8132,2
3119,8141,2
3119,8142,2
3119,8143,2
3119,8151,2
3119,8152,2
3119,8153,2
3119,8154,2
3119,8155,2
3119,8156,2
3119,8157,2
3119,8159,2
3119,8161,2
3119,8171,2
3119,8172,2
3119,8173,2
3119,8181,3
3119,8182,3
3119,8183,3
3119,8189,2
3119,8211,1
3119,8212,1
3119,8213,1
3119,8219,1
3119,8221,2
3119,8344,1
3119,8351,1
3121,3122,2
3121,3123,2
3121,3129,2
3121,3131,2
3121,3132,2
3121,3133,2
3121,3134,2
3121,3135,2
3121,3141,1
3121,3142,1
3121,3143,1
3121,3144,1
3121,3151,1
3121,3152,1
3121,3153,1
3121,3154,1
3121,5153,1
3121,5413,1
3121,5414,1
3121,6111,1
3121,7113,1
3121,7114,1
3121,7127,1
3121,7231,1
3121,7232,1
3121,7233,1
3121,7234,1
3121,7239,1
3121,7634,1
3121,8111,2
3121,8112,2
3121,8113,2
3121,8114,1
3121,8121,1
3121,8122,1
3121,8131,1
3121,8132,1
3121,8141,1
3121,8142,1
3121,8143,1
3121,8151,1
3121,8152,1
3121,8153,1
3121,8154,1
3121,8155,1
3121,8156,1
3121,8157,1
3121,8159,1
3121,8161,1
3121,8171,1
3121,8172,1
3121,8173,1
3121,8181,2
3121,8182,2
3121,8183,2
3121,8189,1
3121,8211,1
3121,8212,1
3121,8213,1
3121,8219,1
3121,8221,1
3121,8344,1
3121,8351,1
3122,3123,3
3122,3129,3
3122,3131,1
3122,3132,1
3122,3133,1
3122,3134,1
3122,3135,1
3122,3141,1
3122,3142,2
3122,3143,1
3122,3144,1
3122,3213,1
3122,3332,1
3122,3333,1
3122,3341,1
3122,3343,1
3122,3344,1
3122,3622,1
3122,3633,1
3122,3634,1
3122,3641,1
3122,3711,1
3122,4111,1
3122,4121,1
3122,4131,1
3122,4132,1
3122,4211,1
3122,4213,1
3122,4222,2
3122,4223,1
3122,4224,1
3122,4225,1
3122,4226,2
3122,4229,1
3122,4311,1
3122,4312,1
3122,4313,1
3122,4321,3
3122,4323,1
3122,4411,1
3122,4412,1
3122,4413,1
3122,4415,1
3122,4419,2
3122,5121,1
3122,5151,1
3122,5222,1
3122,5223,2
3122,5231,1
3122,5244,1
3122,5413,2
3122,5414,2
3122,5415,1
3122,6111,1
3122,7113,1
3122,7114,1
3122,7511,1
3122,7515,1
3122,7634,1
3122,8111,1
3122,8112,1
3122,8113,1
3122,8114,1
3122,8121,1
3122,8122,1
3122,8131,1
3122,8132,1
3122,8141,1
3122,8142,1
3122,8143,1
3122,8151,1
3122,8152,1
3122,8153,1
3122,8154,1
3122,8155,1
3122,8156,1
3122,8157,1
3122,8159,1
3122,8161,1
3122,8171,1
3122,8172,1
3122,8173,1
3122,8181,1
3122,8182,1
3122,8183,1
3122,8189,1
3122,8211,1
3123,3129,3
3123,3131,1
3123,3132,1
3123,3133,1
3123,3134,1
3123,3135,1
3123,3141,1
3123,3142,1
3123,3143,1
3123,3144,1
3123,3332,1
3123,3333,1
3123,3341,2
3123,3343,1
3123,3622,1
3123,3633,1
3123,3634,1
3123,3641,1
3123,3711,1
3123,4222,1
3123,4226,1
3123,4312,1
3123,4323,1
3123,4419,1
3123,5151,1
3123,5222,1
3123,5413,1
3123,5414,1
3123,5415,1
3123,6111,1
3123,7113,2
3123,7114,2
3123,7119,1
3123,7121,1
3123,7122,1
3123,7123,1
3123,7124,1
3123,7126,1
3123,7131,1
3123,7132,1
3123,7214,1
3123,7634,1
3123,8111,1
3123,8112,1
3123,8113,1
3123,8114,1
3123,8121,1
3123,8122,1
3123,8131,1
3123,8132,1
3123,8141,1
3123,8142,1
3123,8143,1
3123,8151,1
3123,8152,1
3123,8153,1
3123,8154,1
3123,8155,1
3123,8156,1
3123,8157,1
3123,8159,1
3123,8161,1
3123,8171,1
3123,8172,1
3123,8173,1
3123,8181,1
3123,8182,1
3123,8183,1
3123,8189,1
3123,8211,1
3123,9312,1
3123,9313,1
3129,3131,1
3129,3132,1
3129,3133,1
3129,3134,1
3129,3135,1
3129,3141,1
3129,3142,1
3129,3143,1
3129,3144,1
3129,3332,1
3129,3333,1
3129,3341,1
3129,3343,1
3129,3622,1
3129,3633,1
3129,3634,1
3129,3641,1
3129,3711,1
3129,4222,1
3129,4226,1
3129,4312,1
3129,4323,1
3129,4419,1
3129,5222,1
3129,5413,1
3129,5414,1
3129,5415,1
3129,6111,1
3129,7113,1
3129,7114,1
3129,7634,1
3129,8111,1
3129,8112,1
3129,8113,1
3129,8114,1
3129,8121,1
3129,8122,1
3129,8131,1
3129,8132,1
3129,8141,1
3129,8142,1
3129,8143,1
3129,8151,1
3129,8152,1
3129,8153,1
3129,8154,1
3129,8155,1
3129,8156,1
3129,8157,1
3129,8159,1
3129,8161,1
3129,8171,1
3129,8172,1
3129,8173,1
3129,8181,1
3129,8182,1
3129,8183,1
3129,8189,1
3129,8211,1
3131,3132,3
3131,3133,3
3131,3134,3
3131,3135,3
3131,3141,2
3131,3142,1
3131,3143,1
3131,3144,1
3131,3151,1
3131,3152,1
3131,3153,1
3131,3154,1
3131,5153,1
3131,7111,1
3131,7112,1
3131,7113,1
3131,7114,1
3131,7124,1
3131,7127,2
3131,7212,1
3131,7213,1
3131,7233,1
3131,7234,1
3131,7239,1
3131,7411,3
3131,7412,3
3131,7413,3
3131,7421,3
3131,7422,3
3131,7634,1
3131,8111,2
3131,8112,2
3131,8113,2
3131,8114,1
3131,8121,1
3131,8122,1
3131,8131,1
3131,8132,1
3131,8141,1
3131,8142,1
3131,8143,1
3131,8151,1
3131,8152,1
3131,8153,1
3131,8154,1
3131,8155,1
3131,8156,1
3131,8157,1
3131,8159,1
3131,8161,1
3131,8171,1
3131,8172,1
3131,8173,1
3131,8181,2
3131,8182,2
3131,8183,2
3131,8189,1
3131,8211,1
3131,8212,2
3131,8213,1
3131,8219,1
3131,8221,1
3131,8344,1
3132,3133,5
3132,3134,5
3132,3135,5
3132,3141,4
3132,3142,2
3132,3143,2
3132,3144,2
3132,3231,1
3132,3311,1
3132,3313,1
3132,3314,1
3132,3315,1
3132,3712,1
3132,3713,1
3132,3714,1
3132,5153,1
3132,6111,1
3132,7113,1
3132,7114,1
3132,7127,2
3132,7634,1
3132,8111,2
3132,8112,2
3132,8113,2
3132,8114,1
3132,8121,1
3132,8122,1
3132,8131,1
3132,8132,1
3132,8141,1
3132,8142,1
3132,8143,1
3132,8151,1
3132,8152,1
3132,8153,1
3132,8154,1
3132,8155,1
3132,8156,1
3132,8157,1
3132,8159,1
3132,8161,1
3132,8171,1
3132,8172,1
3132,8173,1
3132,8181,2
3132,8182,2
3132,8183,2
3132,8189,1
3132,8211,1
3132,8212,1
3132,8213,1
3132,8219,1
3132,8221,1
3132,8344,1
3133,3134,6
3133,3135,6
3133,3141,4
3133,3142,2
3133,3143,2
3133,3144,2
3133,3231,1
3133,3311,1
3133,3313,1
3133,3314,1
3133,3315,1
3133,3712,1
3133,3713,1
3133,3714,1
3133,5153,1
3133,6111,1
3133,7113,1
3133,7114,1
3133,7127,2
3133,7634,1
3133,8111,2
3133,8112,2
3133,8113,2
3133,8114,1
3133,8121,1
3133,8122,1
3133,8131,1
3133,8132,1
3133,8141,1
3133,8142,1
3133,8143,1
3133,8151,1
3133,8152,1
3133,8153,1
3133,8154,1
3133,8155,1
3133,8156,1
3133,8157,1
3133,8159,1
3133,8161,1
3133,8171,1
3133,8172,1
3133,8173,1
3133,8181,2
3133,8182,2
3133,8183,2
3133,8189,1
3133,8211,1
3133,8212,1
3133,8213,1
3133,8219,1
3133,8221,1
3133,8344,1
3134,3135,6
3134,3141,4
3134,3142,2
3134,3143,2
3134,3144,2
3134,3231,1
3134,3311,1
3134,3313,1
3134,3314,1
3134,3315,1
3134,3712,1
3134,3713,1
3134,3714,1
3134,5153,1
3134,6111,1
3134,7113,1
3134,7114,1
3134,7127,2
3134,7634,1
3134,8111,2
3134,8112,2
3134,8113,2
3134,8114,1
3134,8121,1
3134,8122,1
3134,8131,1
3134,8132,1
3134,8141,1
3134,8142,1
3134,8143,1
3134,8151,1
3134,8152,1
3134,8153,1
3134,8154,1
3134,8155,1
3134,8156,1
3134,8157,1
3134,8159,1
3134,8161,1
3134,8171,1
3134,8172,1
3134,8173,1
3134,8181,2
3134,8182,2
3134,8183,2
3134,8189,1
3134,8211,1
3134,8212,1
3134,8213,1
3134,8219,1
3134,8221,1
3134,8344,1
3135,3141,4
3135,3142,2
3135,3143,2
3135,3144,2
3135,3231,1
3135,3311,1
3135,3313,1
3135,3314,1
3135,3315,1
3135,3712,1
3135,3713,1
3135,3714,1
3135,5153,1
3135,6111,1
3135,7113,1
3135,7114,1
3135,7127,2
3135,7634,1
3135,8111,2
3135,8112,2
3135,8113,2
3135,8114,1
3135,8121,1
3135,8122,1
3135,8131,1
3135,8132,1
3135,8141,1
3135,8142,1
3135,8143,1
3135,8151,1
3135,8152,1
3135,8153,1
3135,8154,1
3135,8155,1
3135,8156,1
3135,8157,1
3135,8159,1
3135,8161,1
3135,8171,1
3135,8172,1
3135,8173,1
3135,8181,2
3135,8182,2
3135,8183,2
3135,8189,1
3135,8211,1
3135,8212,1
3135,8213,1
3135,8219,1
3135,8221,1
3135,8344,1
3141,3142,6
3141,3143,5
3141,3144,5
3141,3231,1
3141,3241,1
3141,3252,1
3141,3311,1
3141,3313,1
3141,3314,1
3141,3315,1
3141,3341,1
3141,3343,1
3141,3712,1
3141,3713,1
3141,3714,1
3141,4111,1
3141,4121,1
3141,4131,1
3141,4132,1
3141,4211,1
3141,4224,1
3141,4225,1
3141,4321,1
3141,4322,1
3141,4323,1
3141,4416,1
3141,5231,1
3141,5312,1
3141,6111,1
3141,7113,1
3141,7114,1
3141,7127,1
3141,7634,1
3141,8111,1
3141,8112,1
3141,8113,1
3141,8114,1
3141,8121,1
3141,8122,1
3141,8131,1
3141,8132,1
3141,8141,1
3141,8142,1
3141,8143,1
3141,8151,1
3141,8152,1
3141,8153,1
3141,8154,1
3141,8155,1
3141,8156,1
3141,8157,1
3141,8159,1
3141,8161,1
3141,8171,1
3141,8172,1
3141,8173,1
3141,8181,1
3141,8182,1
3141,8183,1
3141,8189,1
3141,8211,1
3142,3143,6
3142,3144,6
3142,3231,1
3142,3241,1
3142,3252,1
3142,3311,1
3142,3313,1
3142,3314,1
3142,3315,1
3142,3341,1
3142,3343,1
3142,3712,1
3142,3713,1
3142,3714,1
3142,4111,1
3142,4121,1
3142,4131,1
3142,4132,1
3142,4211,1
3142,4224,1
3142,4225,1
3142,4321,1
3142,4322,1
3142,4323,1
3142,4415,1
3142,4416,1
3142,5231,1
3142,5312,1
3142,6111,1
3142,7113,1
3142,7114,1
3142,7511,1
3142,7515,1
3142,7634,1
3142,8111,1
3142,8112,1
3142,8113,1
3142,8114,1
3142,8121,1
3142,8122,1
3142,8131,1
3142,8132,1
3142,8141,1
3142,8142,1
3142,8143,1
3142,8151,1
3142,8152,1
3142,8153,1
3142,8154,1
3142,8155,1
3142,8156,1
3142,8157,1
3142,8159,1
3142,8161,1
3142,8171,1
3142,8172,1
3142,8173,1
3142,8181,1
3142,8182,1
3142,8183,1
3142,8189,1
3142,8211,1
3143,3144,6
3143,3151,1
3143,3152,1
3143,3153,1
3143,3154,1
3143,3161,1
3143,3231,1
3143,3241,2
3143,3252,1
3143,3255,1
3143,3256,1
3143,3311,1
3143,3313,1
3143,3314,1
3143,3315,1
3143,3341,1
3143,3343,1
3143,3712,1
3143,3713,1
3143,3714,1
3143,4111,1
3143,4121,1
3143,4131,1
3143,4132,1
3143,4211,1
3143,4224,1
3143,4225,1
3143,4321,1
3143,4322,1
3143,4323,1
3143,4416,1
3143,5231,1
3143,5312,1
3143,6111,1
3143,7113,1
3143,7114,1
3143,7634,1
3143,8111,1
3143,8112,1
3143,8113,1
3143,8114,1
3143,8121,1
3143,8122,1
3143,8131,1
3143,8132,1
3143,8141,1
3143,8142,1
3143,8143,1
3143,8151,1
3143,8152,1
3143,8153,1
3143,8154,1
3143,8155,1
3143,8156,1
3143,8157,1
3143,8159,1
3143,8161,1
3143,8171,1
3143,8172,1
3143,8173,1
3143,8181,1
3143,8182,1
3143,8183,1
3143,8189,1
3143,8211,1
3144,3151,1
3144,3152,1
3144,3153,1
3144,3154,1
3144,3161,1
3144,3231,1
3144,3241,2
3144,3252,1
3144,3255,1
3144,3256,1
3144,3311,1
3144,3313,1
3144,3314,1
3144,3315,1
3144,3341,1
3144,3343,1
3144,3712,1
3144,3713,1
3144,3714,1
3144,4111,1
3144,4121,1
3144,4131,1
3144,4132,1
3144,4211,1
3144,4224,1
3144,4225,1
3144,4321,1
3144,4322,1
3144,4323,1
3144,4416,1
3144,5231,1
3144,5312,1
3144,6111,1
3144,7113,1
3144,7114,1
3144,7634,1
3144,8111,1
3144,8112,1
3144,8113,1
3144,8114,1
3144,8121,1
3144,8122,1
3144,8131,1
3144,8132,1
3144,8141,1
3144,8142,1
3144,8143,1
3144,8151,1
3144,8152,1
3144,8153,1
3144,8154,1
3144,8155,1
3144,8156,1
3144,8157,1
3144,8159,1
3144,8161,1
3144,8171,1
3144,8172,1
3144,8173,1
3144,8181,1
3144,8182,1
3144,8183,1
3144,8189,1
3144,8211,1
3151,3152,3
3151,3153,3
3151,3154,3
3151,3161,1
3151,3241,1
3151,3255,1
3151,3256,1
3151,7231,1
3151,7232,1
3151,7233,1
3151,7234,1
3151,7239,1
3151,7411,1
3151,7412,1
3151,7413,1
3151,7421,1
3151,7422,1
3151,8351,1
3152,3153,3
3152,3154,3
3152,3161,1
3152,3241,1
3152,3255,1
3152,3256,1
3152,7231,1
3152,7232,1
3152,7233,1
3152,7234,1
