"","code","skills","skill_type"
"2274",3514,"Critical Thinking","basic_skills"
"2275",3514,"Active Listening","basic_skills"
"2276",3514,"Decision Making","basic_skills"
"2277",3514,"Reading Comprehension","basic_skills"
"2278",3514,"Active Learning","basic_skills"
"2279",3514,"Food Safety","specific_skills"
"2280",3514,"Web Design","specific_skills"
"2281",3514,"Website Management","specific_skills"
"2282",3514,"Computer Animation","specific_skills"
"2283",3521,"Monitoring","basic_skills"
"2284",3521,"Critical Thinking","basic_skills"
"2285",3521,"Reading Comprehension","basic_skills"
"2286",3521,"Complex Problem Solving","basic_skills"
"2287",3521,"Audio Editing","specific_skills"
"2288",3521,"Video Editing","specific_skills"
"2289",3521,"Video Production","specific_skills"
"2290",3521,"Motion Graphic","specific_skills"
"2291",3521,"Active Listening","basic_skills"
"2292",3522,"Critical Thinking","basic_skills"
"2293",3522,"Active Listening","basic_skills"
"2294",3522,"Monitoring","basic_skills"
"2295",3522,"Complex Problem Solving","basic_skills"
"2296",3522,"Cloud Computing","specific_skills"
"2297",3522,"Working With Computers","specific_skills"
"2298",3522,"Network Operation Centre","specific_skills"
"2299",3522,"Cabling","specific_skills"
"2300",3611,"Active Listening","basic_skills"
"2301",3611,"Social Perceptivenesss","basic_skills"
"2302",3611,"Speaking","basic_skills"
"2303",3611,"Service Orientation","basic_skills"
"2304",3611,"Community Service","basic_skills"
"2305",3611,"Community Management","basic_skills"
"2306",3621,"Speaking","basic_skills"
"2307",3621,"Active Listening","basic_skills"
"2308",3621,"Critical Thinking","basic_skills"
"2309",3621,"Coordination","basic_skills"
"2310",3621,"Decision Making","basic_skills"
"2311",3622,"Teaching","basic_skills"
"2312",3622,"Speaking","basic_skills"
"2313",3622,"Learning Strategies","basic_skills"
"2314",3622,"Monitoring","basic_skills"
"2315",3622,"Active Listening","basic_skills"
"2316",3622,"Analytics","specific_skills"
"2317",3622,"Administration Management","specific_skills"
"2318",3622,"Food Hygiene And Safety Standard","specific_skills"
"2319",3623,"Teaching","basic_skills"
"2320",3623,"Social Perceptivenesss","basic_skills"
"2321",3623,"Speaking","basic_skills"
"2322",3623,"Active Listening","basic_skills"
"2323",3623,"Physical Therapy","specific_skills"
"2324",3623,"First Aid","specific_skills"
"2325",3631,"Active Listening","basic_skills"
"2326",3631,"Speaking","basic_skills"
"2327",3631,"Service Orientation","basic_skills"
"2328",3631,"Social Perceptivenesss","basic_skills"
"2329",3631,"Photo Editing","specific_skills"
"2330",3631,"Adobe Photoshop","specific_skills"
"2331",3631,"Creative Design","specific_skills"
"2332",3631,"Storyboarding","specific_skills"
"2333",3631,"Photography","specific_skills"
"2334",3631,"Visual Design","specific_skills"
"2335",3632,"Active Listening","basic_skills"
"2336",3632,"Critical Thinking","basic_skills"
"2337",3632,"Reading Comprehension","basic_skills"
"2338",3632,"Speaking","basic_skills"
"2339",3632,"Service Orientation","basic_skills"
"2340",3632,"Interior Design","specific_skills"
"2341",3632,"Sketchup","specific_skills"
"2342",3632,"Illustration","specific_skills"
"2343",3632,"Graphic Design","specific_skills"
"2344",3633,"Active Listening","basic_skills"
"2345",3633,"Reading Comprehension","basic_skills"
"2346",3633,"Speaking","basic_skills"
"2347",3633,"Writing","basic_skills"
"2348",3633,"Administration Management","specific_skills"
"2349",3633,"Microsoft Office","specific_skills"
"2350",3634,"Active Listening","basic_skills"
"2351",3634,"Reading Comprehension","basic_skills"
"2352",3634,"Speaking","basic_skills"
"2353",3634,"Writing","basic_skills"
"2354",3634,"Administration Management","specific_skills"
"2355",3634,"Microsoft Office","specific_skills"
"2356",3641,"Monitoring","basic_skills"
"2357",3641,"Coordination","basic_skills"
"2358",3641,"Speaking","basic_skills"
"2359",3641,"Social Perceptivenesss","basic_skills"
"2360",3641,"Cooking","specific_skills"
"2361",3641,"Food Preparation","specific_skills"
"2362",3641,"Restaurant Management","specific_skills"
"2363",3641,"Administration Management","specific_skills"
"2364",3641,"Order Management","specific_skills"
"2365",3711,"Active Listening","basic_skills"
"2366",3711,"Critical Thinking","basic_skills"
"2367",3711,"Speaking","basic_skills"
"2368",3711,"Reading Comprehension","basic_skills"
"2369",3711,"Social Perceptivenesss","basic_skills"
"2370",3711,"Administration Management","specific_skills"
"2371",3712,"Active Listening","basic_skills"
"2372",3712,"Reading Comprehension","basic_skills"
"2373",3712,"Critical Thinking","basic_skills"
"2374",3712,"Speaking","basic_skills"
"2375",3712,"Decision Making","basic_skills"
"2376",3712,"Tax Audit","specific_skills"
"2377",3712,"Costing Skills","specific_skills"
"2378",3712,"Analysis","specific_skills"
"2379",3712,"Tax Preparation","specific_skills"
"2380",3712,"Credit Management","specific_skills"
"2381",3713,"Active Listening","basic_skills"
"2382",3713,"Reading Comprehension","basic_skills"
"2383",3713,"Critical Thinking","basic_skills"
"2384",3713,"Speaking","basic_skills"
"2385",3713,"Decision Making","basic_skills"
"2386",3713,"Tax Audit","specific_skills"
"2387",3713,"Costing Skills","specific_skills"
"2388",3713,"Analysis","specific_skills"
"2389",3713,"Tax Preparation","specific_skills"
"2390",3713,"Credit Management","specific_skills"
"2391",3714,"Active Listening","basic_skills"
"2392",3714,"Reading Comprehension","basic_skills"
"2393",3714,"Critical Thinking","basic_skills"
"2394",3714,"Speaking","basic_skills"
"2395",3714,"Decision Making","basic_skills"
"2396",3714,"Tax Audit","specific_skills"
"2397",3714,"Costing Skills","specific_skills"
"2398",3714,"Analysis","specific_skills"
"2399",3714,"Tax Preparation","specific_skills"
"2400",3714,"Credit Management","specific_skills"
"2401",3715,"Active Listening","basic_skills"
"2402",3715,"Critical Thinking","basic_skills"
"2403",3715,"Speaking","basic_skills"
"2404",3715,"Social Perceptivenesss","basic_skills"
"2405",3715,"Negotiation","basic_skills"
"2406",3715,"Regulatory Process Skills","specific_skills"
"2407",3716,"Active Listening","basic_skills"
"2408",3716,"Critical Thinking","basic_skills"
"2409",3716,"Speaking","basic_skills"
"2410",3716,"Social Perceptivenesss","basic_skills"
"2411",3716,"Negotiation","basic_skills"
"2412",3716,"Regulatory Process Skills","specific_skills"
"2413",3719,"Active Listening","basic_skills"
"2414",3719,"Critical Thinking","basic_skills"
"2415",3719,"Speaking","basic_skills"
"2416",3719,"Social Perceptivenesss","basic_skills"
"2417",3719,"Negotiation","basic_skills"
"2418",3719,"Regulatory Process Skills","specific_skills"
"2419",4111,"Reading Comprehension","basic_skills"
"2420",4111,"Writing","basic_skills"
"2421",4111,"Clerical/ Administration","basic_skills"
"2422",4111,"Basic Ict","basic_skills"
"2423",4111,"Service Orientation","basic_skills"
"2424",4111,"Microsoft Office","specific_skills"
"2425",4111,"Record Keeping","specific_skills"
"2426",4111,"Data Entry","specific_skills"
"2427",4111,"Document Management","specific_skills"
"2428",4121,"Reading Comprehension","basic_skills"
"2429",4121,"Writing","basic_skills"
"2430",4121,"Clerical/ Administration","basic_skills"
"2431",4121,"Basic Ict","basic_skills"
"2432",4121,"Service Orientation","basic_skills"
"2433",4121,"Microsoft Office","specific_skills"
"2434",4121,"Record Keeping","specific_skills"
"2435",4121,"Data Entry","specific_skills"
"2436",4121,"Document Management","specific_skills"
"2437",4131,"Reading Comprehension","basic_skills"
"2438",4131,"Writing","basic_skills"
"2439",4131,"Clerical/ Administration","basic_skills"
"2440",4131,"Basic Ict","basic_skills"
"2441",4131,"Service Orientation","basic_skills"
"2442",4131,"Microsoft Office","specific_skills"
"2443",4131,"Record Keeping","specific_skills"
"2444",4131,"Data Entry","specific_skills"
"2445",4131,"Document Management","specific_skills"
"2446",4132,"Reading Comprehension","basic_skills"
"2447",4132,"Active Listening","basic_skills"
"2448",4132,"Monitoring","basic_skills"
"2449",4132,"Time Management","basic_skills"
"2450",4132,"Writing","basic_skills"
"2451",4132,"Clerical/ Administration","basic_skills"
"2452",4132,"Microsoft Office","specific_skills"
"2453",4132,"Record Keeping","specific_skills"
"2454",4132,"Data Entry","specific_skills"
"2455",4132,"Document Management","specific_skills"
"2456",4132,"Data Migration","specific_skills"
"2457",4132,"Internet Literacy","specific_skills"
"2458",4211,"Active Listening","basic_skills"
"2459",4211,"Speaking","basic_skills"
"2460",4211,"Reading Comprehension","basic_skills"
"2461",4211,"Service Orientation","basic_skills"
"2462",4211,"Clerical/ Administration","basic_skills"
"2463",4211,"Account Management","specific_skills"
"2464",4211,"Credit Management","specific_skills"
"2465",4211,"Cash Management","specific_skills"
"2466",4211,"Data Entry","specific_skills"
"2467",4211,"Record Keeping","specific_skills"
"2468",4212,"Active Listening","basic_skills"
"2469",4212,"Speaking","basic_skills"
"2470",4212,"Reading Comprehension","basic_skills"
"2471",4212,"Service Orientation","basic_skills"
"2472",4212,"Critical Thinking","basic_skills"
"2473",4212,"Clerical/ Administration","basic_skills"
"2474",4212,"Microsoft Office","specific_skills"
"2475",4212,"Operating System Software","specific_skills"
"2476",4212,"Microsoft Powerpoint","specific_skills"
"2477",4212,"Business Intelligence (Bi)","specific_skills"
"2478",4212,"Microsoft Word","specific_skills"
"2479",4213,"Active Listening","basic_skills"
"2480",4213,"Speaking","basic_skills"
"2481",4213,"Decision Making","basic_skills"
"2482",4213,"Critical Thinking","basic_skills"
"2483",4213,"Complex Problem Solving","basic_skills"
"2484",4213,"Data Entry","specific_skills"
"2485",4213,"Presentation Software","specific_skills"
"2486",4213,"Business Intelligence (Bi)","specific_skills"
"2487",4214,"Persuasion","basic_skills"
"2488",4214,"Social Perceptivenesss","basic_skills"
"2489",4214,"Critical Thinking","basic_skills"
"2490",4214,"Monitoring","basic_skills"
"2491",4214,"Negotiation","basic_skills"
"2492",4214,"Microsoft Office","specific_skills"
"2493",4214,"Credit Management","specific_skills"
"2494",4221,"Active Listening","basic_skills"
"2495",4221,"Service Orientation","basic_skills"
"2496",4221,"Reading Comprehension","basic_skills"
"2497",4221,"Speaking","basic_skills"
"2498",4221,"Social Perceptivenesss","basic_skills"
"2499",4221,"Clerical/ Administration","basic_skills"
"2500",4221,"Communication","basic_skills"
"2501",4221,"Costing Skills","specific_skills"
"2502",4221,"Invoicing","specific_skills"
"2503",4221,"Microsoft Excel","specific_skills"
"2504",4222,"Active Listening","basic_skills"
"2505",4222,"Speaking","basic_skills"
"2506",4222,"Service Orientation","basic_skills"
"2507",4222,"Reading Comprehension","basic_skills"
"2508",4222,"Communication","basic_skills"
"2509",4222,"Clerical/ Administration","basic_skills"
"2510",4222,"Critical Thinking","basic_skills"
"2511",4222,"Microsoft Office","specific_skills"
"2512",4222,"Order Processing","specific_skills"
"2513",4222,"Administration Management","specific_skills"
"2514",4222,"Data Entry","specific_skills"
"2515",4223,"Active Listening","basic_skills"
"2516",4223,"Speaking","basic_skills"
"2517",4223,"Service Orientation","basic_skills"
"2518",4223,"Social Perceptivenesss","basic_skills"
"2519",4223,"Critical Thinking","basic_skills"
"2520",4223,"Communication","basic_skills"
"2521",4223,"Clerical/ Administration","basic_skills"
"2522",4223,"Data Entry","specific_skills"
"2523",4223,"Operating System Software","specific_skills"
"2524",4224,"Active Listening","basic_skills"
"2525",4224,"Speaking","basic_skills"
"2526",4224,"Service Orientation","basic_skills"
"2527",4224,"Critical Thinking","basic_skills"
"2528",4224,"Reading Comprehension","basic_skills"
"2529",4224,"Communication","basic_skills"
"2530",4224,"Clerical/ Administration","basic_skills"
"2531",4224,"Microsoft Office","specific_skills"
"2532",4224,"Data Entry","specific_skills"
"2533",4224,"Record Keeping","specific_skills"
"2534",4225,"Active Listening","basic_skills"
"2535",4225,"Speaking","basic_skills"
"2536",4225,"Service Orientation","basic_skills"
"2537",4225,"Reading Comprehension","basic_skills"
"2538",4225,"Critical Thinking","basic_skills"
"2539",4225,"Communication","basic_skills"
"2540",4225,"Clerical/ Administration","basic_skills"
"2541",4225,"Data Entry","specific_skills"
"2542",4225,"Microsoft Office","specific_skills"
"2543",4225,"Database Management","specific_skills"
"2544",4225,"Record Keeping","specific_skills"
"2545",4226,"Active Listening","basic_skills"
"2546",4226,"Speaking","basic_skills"
"2547",4226,"Reading Comprehension","basic_skills"
"2548",4226,"Critical Thinking","basic_skills"
"2549",4226,"Service Orientation","basic_skills"
"2550",4226,"Communication","basic_skills"
"2551",4226,"Clerical/ Administration","basic_skills"
"2552",4226,"Database User Interface And Query Software","specific_skills"
"2553",4226,"Administration Management","specific_skills"
"2554",4226,"Data Entry","specific_skills"
"2555",4226,"Presentation Software","specific_skills"
"2556",4226,"Data Management","specific_skills"
"2557",4229,"Active Listening","basic_skills"
"2558",4229,"Service Orientation","basic_skills"
"2559",4229,"Social Perceptivenesss","basic_skills"
"2560",4229,"Coordination","basic_skills"
"2561",4229,"Reading Comprehension","basic_skills"
"2562",4229,"Clerical/ Administration","basic_skills"
"2563",4229,"Microsoft Office","specific_skills"
"2564",4229,"Database User Interface And Query Software","specific_skills"
"2565",4229,"Data Entry","specific_skills"
"2566",4311,"Mathematics","basic_skills"
"2567",4311,"Active Listening","basic_skills"
"2568",4311,"Critical Thinking","basic_skills"
"2569",4311,"Reading Comprehension","basic_skills"
"2570",4311,"Speaking","basic_skills"
"2571",4311,"Clerical/ Administration","basic_skills"
"2572",4311,"Microsoft Office","specific_skills"
"2573",4311,"Data Entry","specific_skills"
"2574",4311,"Account Management","specific_skills"
"2575",4311,"Financial Reporting","specific_skills"
"2576",4311,"Invoice Processing","specific_skills"
"2577",4312,"Active Listening","basic_skills"
"2578",4312,"Speaking","basic_skills"
"2579",4312,"Reading Comprehension","basic_skills"
"2580",4312,"Writing","basic_skills"
"2581",4312,"Service Orientation","basic_skills"
"2582",4312,"Clerical/ Administration","basic_skills"
"2583",4312,"Administration Management","specific_skills"
"2584",4312,"Microsoft Word","specific_skills"
"2585",4312,"Microsoft Office","specific_skills"
"2586",4312,"Document Management","specific_skills"
"2587",4312,"Financial Reporting","specific_skills"
"2588",4312,"Leasing","specific_skills"
"2589",4312,"Budgeting","specific_skills"
"2590",4313,"Speaking","basic_skills"
"2591",4313,"Reading Comprehension","basic_skills"
"2592",4313,"Critical Thinking","basic_skills"
"2593",4313,"Writing","basic_skills"
"2594",4313,"Mathematics","basic_skills"
"2595",4313,"Clerical/ Administration","basic_skills"
"2596",4313,"Payroll Administration","specific_skills"
"2597",4313,"Microsoft Office","specific_skills"
"2598",4313,"Data Entry","specific_skills"
"2599",4313,"Budgeting","specific_skills"
"2600",4313,"Costing Skills","specific_skills"
"2601",4321,"Speaking","basic_skills"
"2602",4321,"Active Listening","basic_skills"
"2603",4321,"Clerical/ Administration","basic_skills"
"2604",4321,"Writing","basic_skills"
"2605",4321,"Mathematics","basic_skills"
"2606",4321,"Warehouse Management","specific_skills"
"2607",4321,"Data Entry","specific_skills"
"2608",4321,"Microsoft Office","specific_skills"
"2609",4321,"Inventory Management","specific_skills"
"2610",4321,"Record Keeping","specific_skills"
"2611",4322,"Speaking","basic_skills"
"2612",4322,"Active Listening","basic_skills"
"2613",4322,"Time Management","basic_skills"
"2614",4322,"Reading Comprehension","basic_skills"
"2615",4322,"Critical Thinking","basic_skills"
"2616",4322,"Clerical/ Administration","basic_skills"
"2617",4322,"Mathematics","basic_skills"
"2618",4322,"Order Management","specific_skills"
"2619",4322,"Record Keeping","specific_skills"
"2620",4323,"Speaking","basic_skills"
"2621",4323,"Active Listening","basic_skills"
"2622",4323,"Critical Thinking","basic_skills"
"2623",4323,"Monitoring","basic_skills"
"2624",4323,"Service Orientation","basic_skills"
"2625",4323,"Clerical/ Administration","basic_skills"
"2626",4323,"Administration Management","specific_skills"
"2627",4323,"Microsoft Office","specific_skills"
"2628",4323,"Record Keeping","specific_skills"
"2629",4323,"Supply Chain Management","specific_skills"
"2630",4411,"Service Orientation","basic_skills"
"2631",4411,"Clerical/ Administration","basic_skills"
"2632",4411,"Reading Comprehension","basic_skills"
"2633",4411,"Coordination","basic_skills"
"2634",4411,"Critical Thinking","basic_skills"
"2635",4411,"Microsoft Office","specific_skills"
"2636",4411,"Customer Experience","specific_skills"
"2637",4411,"Data Entry","specific_skills"
"2638",4411,"Database User Interface And Query Software","specific_skills"
"2639",4412,"Reading Comprehension","basic_skills"
"2640",4412,"Speaking","basic_skills"
"2641",4412,"Time Management","basic_skills"
"2642",4412,"Clerical/ Administration","basic_skills"
"2643",4412,"Microsoft Office","specific_skills"
"2644",4412,"Customer Experience","specific_skills"
"2645",4412,"Data Entry","specific_skills"
"2646",4413,"Reading Comprehension","basic_skills"
"2647",4413,"Speaking","basic_skills"
"2648",4413,"Time Management","basic_skills"
"2649",4413,"Clerical/ Administration","basic_skills"
"2650",4413,"Microsoft Office","specific_skills"
"2651",4413,"Customer Experience","specific_skills"
"2652",4413,"Data Entry","specific_skills"
"2653",4413,"Proofreading","specific_skills"
"2654",4414,"Reading Comprehension","basic_skills"
"2655",4414,"Speaking","basic_skills"
"2656",4414,"Time Management","basic_skills"
"2657",4414,"Clerical/ Administration","basic_skills"
"2658",4414,"Microsoft Office","specific_skills"
"2659",4414,"Customer Experience","specific_skills"
"2660",4414,"Proofreading","specific_skills"
"2661",4415,"Monitoring","basic_skills"
"2662",4415,"Reading Comprehension","basic_skills"
"2663",4415,"Active Listening","basic_skills"
"2664",4415,"Service Orientation","basic_skills"
"2665",4415,"Clerical/ Administration","basic_skills"
"2666",4415,"Microsoft Office","specific_skills"
"2667",4415,"Document Management","specific_skills"
"2668",4415,"Data Management","specific_skills"
"2669",4415,"Halal Compliance","specific_skills"
"2670",4416,"Reading Comprehension","basic_skills"
"2671",4416,"Active Listening","basic_skills"
"2672",4416,"Speaking","basic_skills"
"2673",4416,"Writing","basic_skills"
"2674",4416,"Critical Thinking","basic_skills"
"2675",4416,"Clerical/ Administration","basic_skills"
"2676",4416,"Microsoft Office","specific_skills"
"2677",4416,"Document Management","specific_skills"
"2678",4416,"Record Keeping","specific_skills"
"2679",4416,"Data Management","specific_skills"
"2680",4419,"Speaking","basic_skills"
"2681",4419,"Active Listening","basic_skills"
"2682",4419,"Coordination","basic_skills"
"2683",4419,"Monitoring","basic_skills"
"2684",4419,"Social Perceptivenesss","basic_skills"
"2685",4419,"Administration Management","specific_skills"
"2686",4419,"Budgeting","specific_skills"
"2687",4419,"Costing Skills","specific_skills"
"2688",4419,"Data Entry","specific_skills"
"2689",4419,"Reading Comprehension","basic_skills"
"2690",4419,"Writing","basic_skills"
"2691",4419,"Clerical/ Administration","basic_skills"
"2692",4419,"Critical Thinking","basic_skills"
"2693",4419,"Decision Making","basic_skills"
"2694",4419,"Service Orientation","basic_skills"
"2695",5111,"Service Orientation","basic_skills"
"2696",5111,"Active Listening","basic_skills"
"2697",5111,"Social Perceptivenesss","basic_skills"
"2698",5111,"Speaking","basic_skills"
"2699",5111,"Monitoring","basic_skills"
"2700",5111,"Food Preparation","specific_skills"
"2701",5111,"Occupational Safety And Health","specific_skills"
"2702",5111,"Customer Experience","specific_skills"
"2703",5112,"Active Listening","basic_skills"
"2704",5112,"Critical Thinking","basic_skills"
"2705",5112,"Service Orientation","basic_skills"
"2706",5113,"Active Listening","basic_skills"
"2707",5113,"Speaking","basic_skills"
"2708",5113,"Service Orientation","basic_skills"
"2709",5113,"Coordination","basic_skills"
"2710",5113,"Persuasion","basic_skills"
"2711",5113,"Microsoft Office","specific_skills"
"2712",5121,"Active Listening","basic_skills"
"2713",5121,"Service Orientation","basic_skills"
"2714",5121,"Cooking","specific_skills"
"2715",5121,"Food Preparation","specific_skills"
"2716",5121,"Inventory Management","specific_skills"
"2717",5121,"Team Management","specific_skills"
"2718",5121,"Monitoring","basic_skills"
"2719",5121,"Coordination","basic_skills"
"2720",5121,"Critical Thinking","basic_skills"
"2721",5121,"Speaking","basic_skills"
"2722",5121,"Social Perceptivenesss","basic_skills"
"2723",5131,"Active Listening","basic_skills"
"2724",5131,"Service Orientation","basic_skills"
"2725",5131,"Speaking","basic_skills"
"2726",5131,"Social Perceptivenesss","basic_skills"
"2727",5131,"Coordination","basic_skills"
"2728",5131,"Food Preparation","specific_skills"
"2729",5131,"Monitoring","basic_skills"
"2730",5132,"Active Listening","basic_skills"
"2731",5132,"Service Orientation","basic_skills"
"2732",5132,"Social Perceptivenesss","basic_skills"
"2733",5132,"Coordination","basic_skills"
"2734",5132,"Critical Thinking","basic_skills"
"2735",5132,"Food Preparation","specific_skills"
"2736",5141,"Active Listening","basic_skills"
"2737",5141,"Speaking","basic_skills"
"2738",5141,"Service Orientation","basic_skills"
"2739",5141,"Active Learning","basic_skills"
"2740",5141,"Beauty Skills","specific_skills"
"2741",5142,"Service Orientation","basic_skills"
"2742",5142,"Social Perceptivenesss","basic_skills"
"2743",5142,"Beauty Skills","specific_skills"
"2744",5151,"Active Listening","basic_skills"
"2745",5151,"Service Orientation","basic_skills"
"2746",5151,"Social Perceptivenesss","basic_skills"
"2747",5151,"Speaking","basic_skills"
"2748",5151,"Housekeeping","specific_skills"
"2749",5151,"Microsoft Office","specific_skills"
"2750",5151,"Data Entry","specific_skills"
"2751",5151,"Staff Management","specific_skills"
"2752",5151,"Team Management","specific_skills"
"2753",5152,"Speaking","basic_skills"
"2754",5152,"Active Listening","basic_skills"
"2755",5152,"Service Orientation","basic_skills"
"2756",5152,"Social Perceptivenesss","basic_skills"
"2757",5152,"Housekeeping","specific_skills"
"2758",5152,"Cooking","specific_skills"
"2759",5152,"Child Care","specific_skills"
"2760",5152,"Coordination","basic_skills"
"2761",5152,"Time Management","basic_skills"
"2762",5153,"Active Listening","basic_skills"
"2763",5153,"Service Orientation","basic_skills"
"2764",5153,"Coordination","basic_skills"
"2765",5153,"Time Management","basic_skills"
"2766",5153,"Equipment Maintenance","specific_skills"
"2767",5153,"Facility Maintenance","specific_skills"
"2768",5153,"Plumbing","specific_skills"
"2769",5161,"Active Listening","basic_skills"
"2770",5161,"Speaking","basic_skills"
"2771",5162,"Public Relations","basic_skills"
"2772",5162,"Sales","basic_skills"
"2773",5163,"Speaking","basic_skills"
"2774",5163,"Active Listening","basic_skills"
"2775",5163,"Critical Thinking","basic_skills"
"2776",5163,"Coordination","basic_skills"
"2777",5163,"Decision Making","basic_skills"
"2778",5164,"Monitoring","basic_skills"
"2779",5164,"Active Listening","basic_skills"
"2780",5164,"Coordination","basic_skills"
"2781",5164,"Decision Making","basic_skills"
"2782",5164,"Reading Comprehension","basic_skills"
"2783",5164,"Critical Thinking","basic_skills"
"2784",5164,"Service Orientation","basic_skills"
"2785",5165,"Speaking","basic_skills"
"2786",5165,"Active Listening","basic_skills"
"2787",5165,"Teaching","basic_skills"
"2788",5165,"Learning Strategies","basic_skills"
"2789",5165,"Active Learning","basic_skills"
"2790",5169,"Speaking","basic_skills"
"2791",5169,"Active Listening","basic_skills"
"2792",5169,"Service Orientation","basic_skills"
"2793",5169,"Social Perceptivenesss","basic_skills"
"2794",5169,"Coordination","basic_skills"
"2795",5169,"Conflict Management","specific_skills"
"2796",5169,"Time Management","basic_skills"
"2797",5169,"Reading Comprehension","basic_skills"
"2798",5169,"Critical Thinking","basic_skills"
"2799",5211,"Persuasion","basic_skills"
"2800",5211,"Active Listening","basic_skills"
"2801",5211,"Service Orientation","basic_skills"
"2802",5211,"Speaking","basic_skills"
"2803",5211,"Negotiation","basic_skills"
"2804",5211,"Sales","basic_skills"
"2805",5211,"Cash Management","specific_skills"
"2806",5211,"Digital Advertising","specific_skills"
"2807",5212,"Persuasion","basic_skills"
"2808",5212,"Speaking","basic_skills"
"2809",5212,"Social Perceptivenesss","basic_skills"
"2810",5212,"Service Orientation","basic_skills"
"2811",5212,"Active Listening","basic_skills"
"2812",5212,"Sales","basic_skills"
"2813",5212,"Food Preparation","specific_skills"
"2814",5221,"Active Listening","basic_skills"
"2815",5221,"Service Orientation","basic_skills"
"2816",5221,"Speaking","basic_skills"
"2817",5221,"Coordination","basic_skills"
"2818",5221,"Critical Thinking","basic_skills"
"2819",5221,"Sales","basic_skills"
"2820",5221,"Cash Management","specific_skills"
"2821",5221,"Digital Advertising","specific_skills"
"2822",5222,"Active Listening","basic_skills"
"2823",5222,"Monitoring","basic_skills"
"2824",5222,"Speaking","basic_skills"
"2825",5222,"Coordination","basic_skills"
"2826",5222,"Sales","basic_skills"
"2827",5222,"Microsoft Office","specific_skills"
"2828",5222,"Administration Management","specific_skills"
"2829",5222,"Invoicing","specific_skills"
"2830",5222,"Sales Management","specific_skills"
"2831",5223,"Persuasion","basic_skills"
"2832",5223,"Active Listening","basic_skills"
"2833",5223,"Service Orientation","basic_skills"
"2834",5223,"Speaking","basic_skills"
"2835",5223,"Negotiation","basic_skills"
"2836",5223,"Sales","basic_skills"
"2837",5223,"Microsoft Office","specific_skills"
"2838",5223,"Data Entry","specific_skills"
"2839",5223,"Inventory Management","specific_skills"
"2840",5223,"Invoicing","specific_skills"
"2841",5231,"Service Orientation","basic_skills"
"2842",5231,"Active Listening","basic_skills"
"2843",5231,"Speaking","basic_skills"
"2844",5231,"Mathematics","basic_skills"
"2845",5231,"Social Perceptivenesss","basic_skills"
"2846",5231,"Data Entry","specific_skills"
"2847",5231,"Invoicing","specific_skills"
"2848",5231,"Record Keeping","specific_skills"
"2849",5231,"Cash Management","specific_skills"
"2850",5241,"Social Perceptivenesss","basic_skills"
"2851",5241,"Communication","basic_skills"
"2852",5241,"Testing Skills","specific_skills"
"2853",5241,"Online Advertising","specific_skills"
"2854",5242,"Active Listening","basic_skills"
"2855",5242,"Speaking","basic_skills"
"2856",5242,"Customer Services","basic_skills"
"2857",5242,"Service Orientation","basic_skills"
"2858",5242,"Communication","basic_skills"
"2859",5242,"Online Advertising","specific_skills"
"2860",5242,"Photo Editing","specific_skills"
"2861",5242,"Internet Literacy","specific_skills"
"2862",5243,"Active Listening","basic_skills"
"2863",5243,"Speaking","basic_skills"
"2864",5243,"Customer Services","basic_skills"
"2865",5243,"Service Orientation","basic_skills"
"2866",5243,"Communication","basic_skills"
"2867",5243,"Testing Skills","specific_skills"
"2868",5244,"Speaking","basic_skills"
"2869",5244,"Persuasion","basic_skills"
"2870",5244,"Active Listening","basic_skills"
"2871",5244,"Service Orientation","basic_skills"
"2872",5244,"Social Perceptivenesss","basic_skills"
"2873",5244,"Microsoft Office","specific_skills"
"2874",5244,"Data Entry","specific_skills"
"2875",5244,"Sales Management","specific_skills"
"2876",5245,"Active Listening","basic_skills"
"2877",5245,"Service Orientation","basic_skills"
"2878",5245,"Speaking","basic_skills"
"2879",5245,"Time Management","basic_skills"
"2880",5246,"Active Listening","basic_skills"
"2881",5246,"Service Orientation","basic_skills"
"2882",5246,"Speaking","basic_skills"
"2883",5246,"Social Perceptivenesss","basic_skills"
"2884",5249,"Active Listening","basic_skills"
"2885",5249,"Service Orientation","basic_skills"
"2886",5249,"Speaking","basic_skills"
"2887",5249,"Reading Comprehension","basic_skills"
"2888",5249,"Critical Thinking","basic_skills"
"2889",5249,"Online Advertising","specific_skills"
"2890",5311,"Monitoring","basic_skills"
"2891",5311,"Service Orientation","basic_skills"
"2892",5311,"Social Perceptivenesss","basic_skills"
"2893",5311,"Active Listening","basic_skills"
"2894",5311,"Coordination","basic_skills"
"2895",5311,"Cooking","specific_skills"
"2896",5311,"Infant Care","specific_skills"
"2897",5311,"Housekeeping","specific_skills"
"2898",5312,"Active Listening","basic_skills"
"2899",5312,"Coordination","basic_skills"
"2900",5312,"Critical Thinking","basic_skills"
"2901",5312,"Monitoring","basic_skills"
"2902",5312,"Reading Comprehension","basic_skills"
"2903",5312,"Child Care","specific_skills"
"2904",5312,"Record Keeping","specific_skills"
"2905",5312,"Housekeeping","specific_skills"
"2906",5312,"Nursing","specific_skills"
"2907",5312,"Teaching","basic_skills"
"2908",5312,"Speaking","basic_skills"
"2909",5312,"Learning Strategies","basic_skills"
"2910",5321,"Speaking","basic_skills"
"2911",5321,"Active Listening","basic_skills"
"2912",5321,"Reading Comprehension","basic_skills"
