code,skills,skill_type
3116,Repairing,specific_skills
3116,Operation And Control,specific_skills
3116,Quality Control,specific_skills
3116,Supervisory Skills,specific_skills
3116,Technical Engineering,specific_skills
3117,Complex Problem Solving,basic_skills
3117,Critical Thinking,basic_skills
3117,Decision Making,basic_skills
3117,Mathematics,basic_skills
3117,Testing Skills,specific_skills
3117,Repairing,specific_skills
3117,Operation And Control,specific_skills
3117,Work Safety,specific_skills
3117,Supervisory Skills,specific_skills
3117,Green Skills,specific_skills
3117,Technical Engineering,specific_skills
3118,Active Listening,basic_skills
3118,Critical Thinking,basic_skills
3118,Reading Comprehension,basic_skills
3118,Speaking,basic_skills
3118,Writing,basic_skills
3118,Autocad,specific_skills
3118,Engineering Drawings,specific_skills
3118,Technical Engineering,specific_skills
3119,Reading Comprehension,basic_skills
3119,Active Listening,basic_skills
3119,Critical Thinking,basic_skills
3119,Complex Problem Solving,basic_skills
3119,Monitoring,basic_skills
3119,Equipment Maintenance,specific_skills
3119,Equipment Repair,specific_skills
3119,Mechanical Maintenance,specific_skills
3119,Machine Operation,specific_skills
3119,Mechanical And Repairing Skills,specific_skills
3119,Work Safety,specific_skills
3119,Technical Engineering,specific_skills
3119,Food Safety,specific_skills
3119,Food Hygiene And Safety Standard,specific_skills
3121,Planning,basic_skills
3121,Time Management,basic_skills
3121,Management,basic_skills
3121,Communication,basic_skills
3121,Problem Solving,basic_skills
3121,Decision Making,basic_skills
3121,Supervisory Skills,specific_skills
3121,Equipment Maintenance,specific_skills
3121,Mechanical Maintenance,specific_skills
3121,Work Safety,specific_skills
3122,Active Listening,basic_skills
3122,Management Of Personnel Resources,basic_skills
3122,Speaking,basic_skills
3122,Time Management,basic_skills
3122,Coordination,basic_skills
3122,Warehouse Management,specific_skills
3122,Data Entry,specific_skills
3122,Supervisory Skills,specific_skills
3122,Inventory Management,specific_skills
3122,Work Safety,specific_skills
3122,Administration Management,specific_skills
3122,Inventory Checking,specific_skills
3122,Interpersonal,basic_skills
3122,Writing,basic_skills
3122,Halal Compliance,specific_skills
3123,Coordination,basic_skills
3123,Active Listening,basic_skills
3123,Speaking,basic_skills
3123,Critical Thinking,basic_skills
3123,Construction,specific_skills
3123,Supervisory Skills,specific_skills
3123,Staff Management,specific_skills
3123,Administration Management,specific_skills
3123,Work Safety,specific_skills
3123,Management Of Personnel Resources,basic_skills
3129,Coordination,basic_skills
3129,Monitoring,basic_skills
3129,Speaking,basic_skills
3129,Time Management,basic_skills
3129,Supervisory Skills,specific_skills
3129,Administration Management,specific_skills
3129,Work Safety,specific_skills
3131,Coordination,basic_skills
3131,Critical Thinking,basic_skills
3131,Monitoring,basic_skills
3131,Speaking,basic_skills
3131,Active Listening,basic_skills
3131,Work Safety,specific_skills
3131,Electrical Wiring,specific_skills
3131,Refractory,specific_skills
3131,Mechanical & Electrical,specific_skills
3131,Electrical Troubleshooting,specific_skills
3131,Equipment Maintenance,specific_skills
3131,Risk Assessment,specific_skills
3132,Coordination,basic_skills
3132,Critical Thinking,basic_skills
3132,Monitoring,basic_skills
3132,Speaking,basic_skills
3132,Active Listening,basic_skills
3132,Analysis,specific_skills
3132,Work Safety,specific_skills
3132,Troubleshooting,specific_skills
3132,Equipment Maintenance,specific_skills
3132,Risk Assessment,specific_skills
3133,Speaking,basic_skills
3133,Complex Problem Solving,basic_skills
3133,Coordination,basic_skills
3133,Monitoring,basic_skills
3133,Time Management,basic_skills
3133,Critical Thinking,basic_skills
3133,Analysis,specific_skills
3133,Instrumental Analysis,specific_skills
3133,Work Safety,specific_skills
3133,Troubleshooting,specific_skills
3133,Equipment Maintenance,specific_skills
3133,Risk Assessment,specific_skills
3134,Speaking,basic_skills
3134,Complex Problem Solving,basic_skills
3134,Coordination,basic_skills
3134,Reading Comprehension,basic_skills
3134,Monitoring,basic_skills
3134,Time Management,basic_skills
3134,Critical Thinking,basic_skills
3134,Analysis,specific_skills
3134,Instrumental Analysis,specific_skills
3134,Work Safety,specific_skills
3134,Troubleshooting,specific_skills
3134,Equipment Maintenance,specific_skills
3134,Risk Assessment,specific_skills
3135,Speaking,basic_skills
3135,Complex Problem Solving,basic_skills
3135,Coordination,basic_skills
3135,Reading Comprehension,basic_skills
3135,Monitoring,basic_skills
3135,Time Management,basic_skills
3135,Critical Thinking,basic_skills
3135,Analysis,specific_skills
3135,Instrumental Analysis,specific_skills
3135,Work Safety,specific_skills
3135,Troubleshooting,specific_skills
3135,Equipment Maintenance,specific_skills
3135,Risk Assessment,specific_skills
3141,Reading Comprehension,basic_skills
3141,Critical Thinking,basic_skills
3141,Active Listening,basic_skills
3141,Active Learning,basic_skills
3141,Laboratory Testing,specific_skills
3141,Scientific,specific_skills
3141,Soil Sampling,specific_skills
3141,Record Keeping,specific_skills
3141,Analysis,specific_skills
3141,Work Safety,specific_skills
3141,Troubleshooting,specific_skills
3141,Risk Assessment,specific_skills
3142,Reading Comprehension,basic_skills
3142,Active Listening,basic_skills
3142,Complex Problem Solving,basic_skills
3142,Critical Thinking,basic_skills
3142,Writing,basic_skills
3142,Laboratory Testing,specific_skills
3142,Soil Sampling,specific_skills
3142,Record Keeping,specific_skills
3142,Analysis,specific_skills
3142,Work Safety,specific_skills
3142,Horticulturist,specific_skills
3142,Scientific,specific_skills
3142,Farming Skills,specific_skills
3142,Halal Compliance,specific_skills
3143,Critical Thinking,basic_skills
3143,Reading Comprehension,basic_skills
3143,Decision Making,basic_skills
3143,Speaking,basic_skills
3143,Soil Sampling,specific_skills
3143,Analysis,specific_skills
3143,Work Safety,specific_skills
3143,Technical Engineering,specific_skills
3143,Laboratory Testing,specific_skills
3143,Record Keeping,specific_skills
3143,Farming Skills,specific_skills
3144,Active Listening,basic_skills
3144,Decision Making,basic_skills
3144,Monitoring,basic_skills
3144,Critical Thinking,basic_skills
3144,Laboratory Testing,specific_skills
3144,Scientific,specific_skills
3144,Record Keeping,specific_skills
3144,Analysis,specific_skills
3144,Work Safety,specific_skills
3144,Technical Engineering,specific_skills
3144,Farming Skills,specific_skills
3151,Teamwork,basic_skills
3151,Decision Making,basic_skills
3151,Complex Problem Solving,basic_skills
3151,Critical Thinking,basic_skills
3151,Technical Engineering,specific_skills
3151,Mechanical & Electrical,specific_skills
3151,Mechanical Maintenance,specific_skills
3152,Teamwork,basic_skills
3152,Decision Making,basic_skills
3152,Complex Problem Solving,basic_skills
3152,Critical Thinking,basic_skills
3152,Technical Engineering,specific_skills
3152,Mechanical & Electrical,specific_skills
3152,Mechanical Maintenance,specific_skills
3153,Teamwork,basic_skills
3153,Decision Making,basic_skills
3153,Complex Problem Solving,basic_skills
3153,Critical Thinking,basic_skills
3153,Technical Engineering,specific_skills
3153,Mechanical & Electrical,specific_skills
3153,Mechanical Maintenance,specific_skills
3154,Teamwork,basic_skills
3154,Decision Making,basic_skills
3154,Complex Problem Solving,basic_skills
3154,Critical Thinking,basic_skills
3154,Engine Repair,specific_skills
3154,Mechanical Maintenance,specific_skills
3154,Technical Engineering,specific_skills
3154,Mechanical & Electrical,specific_skills
3159,Active Listening,basic_skills
3159,Coordination,basic_skills
3159,Time Management,basic_skills
3159,Critical Thinking,basic_skills
3159,Debugging,specific_skills
3159,Vehicle Maintenance,specific_skills
3159,Green Skills,specific_skills
3161,Active Listening,basic_skills
3161,Coordination,basic_skills
3161,Time Management,basic_skills
3161,Critical Thinking,basic_skills
3161,Debugging,specific_skills
3161,Technical Engineering,specific_skills
3211,Active Listening,basic_skills
3211,Speaking,basic_skills
3211,Reading Comprehension,basic_skills
3211,Critical Thinking,basic_skills
3211,Social Perceptivenesss,basic_skills
3211,Medical Imaging,specific_skills
3211,Machine Operation,specific_skills
3211,Patient Evaluation,specific_skills
3212,Active Listening,basic_skills
3212,Speaking,basic_skills
3212,Reading Comprehension,basic_skills
3212,Critical Thinking,basic_skills
3212,Social Perceptivenesss,basic_skills
3212,Medical Imaging,specific_skills
3212,Machine Operation,specific_skills
3212,Patient Evaluation,specific_skills
3213,Active Listening,basic_skills
3213,Reading Comprehension,basic_skills
3213,Speaking,basic_skills
3213,Critical Thinking,basic_skills
3213,Monitoring,basic_skills
3213,Inventory Management,specific_skills
3213,Invoicing,specific_skills
3214,Reading Comprehension,basic_skills
3214,Critical Thinking,basic_skills
3214,Time Management,basic_skills
3214,Active Learning,basic_skills
3214,Occlusion,specific_skills
3215,Active Listening,basic_skills
3215,Critical Thinking,basic_skills
3215,Reading Comprehension,basic_skills
3215,Speaking,basic_skills
3215,Occlusion,specific_skills
3221,Service Orientation,basic_skills
3221,Active Listening,basic_skills
3221,Social Perceptivenesss,basic_skills
3221,Monitoring,basic_skills
3221,Coordination,basic_skills
3221,Nursing,specific_skills
3221,Infection Control,specific_skills
3221,Patient Care,specific_skills
3222,Active Listening,basic_skills
3222,Critical Thinking,basic_skills
3222,Social Perceptivenesss,basic_skills
3222,Speaking,basic_skills
3222,Active Learning,basic_skills
3222,Nursing,specific_skills
3222,Infection Control,specific_skills
3222,Midwifery,specific_skills
3231,Active Listening,basic_skills
3231,Critical Thinking,basic_skills
3231,Social Perceptivenesss,basic_skills
3231,Service Orientation,basic_skills
3231,Decision Making,basic_skills
3231,Analysis,specific_skills
3241,Active Listening,basic_skills
3241,Critical Thinking,basic_skills
3241,Monitoring,basic_skills
3241,Reading Comprehension,basic_skills
3241,Service Orientation,basic_skills
3241,Laboratory Testing,specific_skills
3241,Surgical Instruments,specific_skills
3241,Speaking,basic_skills
3241,Complex Problem Solving,basic_skills
3241,Technical Engineering,specific_skills
3251,Active Listening,basic_skills
3251,Reading Comprehension,basic_skills
3251,Speaking,basic_skills
3251,Critical Thinking,basic_skills
3251,Service Orientation,basic_skills
3251,Dental Care,specific_skills
3251,Infection Control,specific_skills
3251,Decision Making,basic_skills
3251,Monitoring,basic_skills
3252,Speaking,basic_skills
3252,Active Listening,basic_skills
3252,Service Orientation,basic_skills
3252,Reading Comprehension,basic_skills
3252,Coordination,basic_skills
3252,Medical Records Management,specific_skills
3252,Record Keeping,specific_skills
3253,Active Listening,basic_skills
3253,Social Perceptivenesss,basic_skills
3253,Speaking,basic_skills
3253,Writing,basic_skills
3253,Reading Comprehension,basic_skills
3253,Phlebotomy,specific_skills
3254,Speaking,basic_skills
3254,Active Listening,basic_skills
3254,Reading Comprehension,basic_skills
3254,Critical Thinking,basic_skills
3254,Service Orientation,basic_skills
3254,Patient Care,specific_skills
3255,Active Listening,basic_skills
3255,Monitoring,basic_skills
3255,Social Perceptivenesss,basic_skills
3255,Speaking,basic_skills
3255,Active Learning,basic_skills
3255,Reflexology,specific_skills
3255,Massage Therapy,specific_skills
3255,Physical Therapy,specific_skills
3255,Technical Engineering,specific_skills
3256,Speaking,basic_skills
3256,Active Listening,basic_skills
3256,Reading Comprehension,basic_skills
3256,Social Perceptivenesss,basic_skills
3256,Monitoring,basic_skills
3256,Patient Care,specific_skills
3256,Dental Care,specific_skills
3256,First Aid,specific_skills
3256,Patient Examination,specific_skills
3256,Nursing,specific_skills
3256,Technical Engineering,specific_skills
3257,Speaking,basic_skills
3257,Active Listening,basic_skills
3257,Complex Problem Solving,basic_skills
3257,Critical Thinking,basic_skills
3257,Reading Comprehension,basic_skills
3257,Data Management,specific_skills
3257,Root Cause Analysis,specific_skills
3257,Environmental Impact Assessment,specific_skills
3258,Critical Thinking,basic_skills
3258,Service Orientation,basic_skills
3258,Reading Comprehension,basic_skills
3258,Medical Records Management,specific_skills
3258,First Aid,specific_skills
3259,Critical Thinking,basic_skills
3259,Service Orientation,basic_skills
3259,Reading Comprehension,basic_skills
3259,Medical Records Management,specific_skills
3259,First Aid,specific_skills
3311,Critical Thinking,basic_skills
3311,Active Listening,basic_skills
3311,Reading Comprehension,basic_skills
3311,Speaking,basic_skills
3311,Persuasion,basic_skills
3311,Analysis,specific_skills
3311,Financial Reporting,specific_skills
3311,Forecasting,specific_skills
3312,Active Listening,basic_skills
3312,Speaking,basic_skills
3312,Decision Making,basic_skills
3312,Reading Comprehension,basic_skills
3312,Critical Thinking,basic_skills
3312,Credit Analysis,specific_skills
3313,Mathematics,basic_skills
3313,Active Listening,basic_skills
3313,Critical Thinking,basic_skills
3313,Reading Comprehension,basic_skills
3313,Speaking,basic_skills
3313,Analysis,specific_skills
3313,Internal Auditing,specific_skills
3313,Financial Auditing,specific_skills
3313,Tax Audit,specific_skills
3313,Cash Management,specific_skills
3313,Bookkeeping,specific_skills
3314,Mathematics,basic_skills
3314,Basic Ict,basic_skills
3314,Calculation,basic_skills
3314,Critical Thinking,basic_skills
3314,Data Analysis,specific_skills
3314,Analysis,specific_skills
3315,Active Listening,basic_skills
3315,Reading Comprehension,basic_skills
3315,Critical Thinking,basic_skills
3315,Mathematics,basic_skills
3315,Decision Making,basic_skills
3315,Analysis,specific_skills
3321,Reading Comprehension,basic_skills
3321,Active Listening,basic_skills
3321,Speaking,basic_skills
3321,Critical Thinking,basic_skills
3321,Persuasion,basic_skills
3321,Sales Management,specific_skills
3321,Medical Consultant,specific_skills
3322,Active Listening,basic_skills
3322,Speaking,basic_skills
3322,Negotiation,basic_skills
3322,Persuasion,basic_skills
3322,Social Perceptivenesss,basic_skills
3322,Sales Management,specific_skills
3323,Negotiation,basic_skills
3323,Reading Comprehension,basic_skills
3323,Active Listening,basic_skills
3323,Complex Problem Solving,basic_skills
3323,Speaking,basic_skills
3323,Costing Skills,specific_skills
3323,Invoicing,specific_skills
3323,Supply Chain Management,specific_skills
3323,Cost Analysis,specific_skills
3324,Speaking,basic_skills
3324,Critical Thinking,basic_skills
3324,Reading Comprehension,basic_skills
3324,Active Learning,basic_skills
3331,Speaking,basic_skills
3331,Critical Thinking,basic_skills
3331,Reading Comprehension,basic_skills
3331,Active Learning,basic_skills
3331,Warehousing,specific_skills
3332,Active Listening,basic_skills
3332,Reading Comprehension,basic_skills
3332,Speaking,basic_skills
3332,Coordination,basic_skills
3332,Critical Thinking,basic_skills
3332,Administration Management,specific_skills
3332,Event Management,specific_skills
3333,Active Listening,basic_skills
3333,Reading Comprehension,basic_skills
3333,Speaking,basic_skills
3333,Coordination,basic_skills
3333,Critical Thinking,basic_skills
3333,Administration Management,specific_skills
3333,Event Management,specific_skills
3334,Active Listening,basic_skills
3334,Negotiation,basic_skills
3334,Coordination,basic_skills
3334,Social Perceptivenesss,basic_skills
3334,Property Management,specific_skills
3334,Market Analysis,specific_skills
3339,Active Listening,basic_skills
3339,Negotiation,basic_skills
3339,Coordination,basic_skills
3339,Social Perceptivenesss,basic_skills
3339,Property Management,specific_skills
3339,Market Analysis,specific_skills
3341,Active Listening,basic_skills
3341,Clerical/ Administration,basic_skills
3341,Monitoring,basic_skills
3341,Reading Comprehension,basic_skills
3341,Social Perceptivenesss,basic_skills
3341,Budgeting,specific_skills
3341,Invoice Processing,specific_skills
3341,Administration Management,specific_skills
3341,Record Keeping,specific_skills
3341,Staff Management,specific_skills
3341,Coordination,basic_skills
3342,Reading Comprehension,basic_skills
3342,Writing,basic_skills
3342,Active Listening,basic_skills
3342,Speaking,basic_skills
3342,Time Management,basic_skills
3343,Active Listening,basic_skills
3343,Reading Comprehension,basic_skills
3343,Speaking,basic_skills
3343,Service Orientation,basic_skills
3343,Writing,basic_skills
3343,Administration Management,specific_skills
3343,Document Management,specific_skills
3343,Record Keeping,specific_skills
3343,Corporate Reporting,specific_skills
3344,Speaking,basic_skills
3344,Active Listening,basic_skills
3344,Service Orientation,basic_skills
3344,Reading Comprehension,basic_skills
3344,Coordination,basic_skills
3344,Patient Care,specific_skills
3344,Microsoft Excel,specific_skills
3344,Nursing,specific_skills
3344,Data Entry,specific_skills
3344,Portfolio Management,specific_skills
3411,Reading Comprehension,basic_skills
3411,Active Listening,basic_skills
3411,Speaking,basic_skills
3411,Writing,basic_skills
3411,Critical Thinking,basic_skills
3411,Contract Analysis,specific_skills
3511,Critical Thinking,basic_skills
3511,Active Listening,basic_skills
3511,Decision Making,basic_skills
3511,Reading Comprehension,basic_skills
3511,Active Learning,basic_skills
3511,Network Administration,specific_skills
3511,Food Safety,specific_skills
3511,Cybersecurity Assessment,specific_skills
3511,Penetration Testing,specific_skills
3512,Critical Thinking,basic_skills
3512,Active Listening,basic_skills
3512,Decision Making,basic_skills
3512,Reading Comprehension,basic_skills
3512,Active Learning,basic_skills
3512,Network Administration,specific_skills
3512,Food Safety,specific_skills
3512,Cybersecurity Assessment,specific_skills
3512,Penetration Testing,specific_skills
3512,Working With Computers,specific_skills
3513,Critical Thinking,basic_skills
3513,Active Listening,basic_skills
3513,Decision Making,basic_skills
3513,Reading Comprehension,basic_skills
